county_fips,county_name,state_abbr,system,PUE,WUE,mean_drought,pct_weeks_d2_plus,water_stress,electric_cents_per_kwh,water_dollars_per_kgal,effective_electric,effective_water,effective_total_cost
37005,Alleghany County,NC,WEC,1.1350770069945795,2.081337,0.2906,0.7533,2.097015711621,7.77,4.4888,8.819548344347883,0.247,9.066548344347883
37007,Anson County,NC,AE,1.2270929811906026,1.604207,0.4471,1.1299,1.6223329348929998,7.77,4.4888,9.534512463850982,0.19,9.724512463850981
37007,Anson County,NC,WEC,1.1509508503172592,2.087679,0.4471,1.1299,2.111267685021,7.77,4.4888,8.942888106965103,0.248,9.190888106965103
37009,Ashe County,NC,AE,1.1799404771378617,1.040435,0.3087,0.565,1.04631345775,7.77,4.4888,9.168137507361184,0.123,9.291137507361183
37009,Ashe County,NC,WEC,1.1341788016143772,2.079869,0.3087,0.565,2.09162025985,7.77,4.4888,8.812569288543711,0.247,9.059569288543711
37011,Avery County,NC,AE,1.1732772695778086,0.959751,0.3417,0.565,0.96517359315,7.77,4.4888,9.116364384619573,0.114,9.230364384619573
37011,Avery County,NC,WEC,1.1338302382900198,2.078835,0.3417,0.565,2.09058041775,7.77,4.4888,8.809860951513453,0.247,9.056860951513453
37013,Beaufort County,NC,AE,1.2303089762433148,1.638578,0.2882,0.9416,1.6540068504480003,7.77,4.4888,9.559500745410556,0.194,9.753500745410557
37013,Beaufort County,NC,WEC,1.1539241563394147,2.088447,0.2882,0.9416,2.1081118169520003,7.77,4.4888,8.965990694757252,0.248,9.213990694757252
37015,Bertie County,NC,AE,1.222605921460366,1.544604,0.3356,0.9416,1.5591479912640003,7.77,4.4888,9.499648009747043,0.183,9.682648009747043
37015,Bertie County,NC,WEC,1.1515512826618386,2.087379,0.3356,0.9416,2.107033760664,7.77,4.4888,8.947553466282486,0.248,9.195553466282485
37017,Bladen County,NC,AE,1.2336193150546504,1.677865,0.4123,0.3766,1.6841838395899997,7.77,4.4888,9.585222077974633,0.199,9.784222077974633
37017,Bladen County,NC,WEC,1.1555567210074709,2.088913,0.4123,0.3766,2.096779846358,7.77,4.4888,8.978675722228049,0.248,9.226675722228048
37019,Brunswick County,NC,AE,1.2402349487711934,1.755327,0.3395,0.1883,1.7586322807410002,7.77,4.4888,9.636625551952173,0.208,9.844625551952173
37019,Brunswick County,NC,WEC,1.1591103218009795,2.08992,0.3395,0.1883,2.0938553193600002,7.77,4.4888,9.00628720039361,0.248,9.254287200393609
37021,Buncombe County,NC,AE,1.1940113535744685,1.216605,0.3678,1.3183,1.2326435037149999,7.77,4.4888,9.27746821727362,0.144,9.42146821727362
37021,Buncombe County,NC,WEC,1.1352036130697742,2.082132,0.3678,1.3183,2.109580746156,7.77,4.4888,8.820532073552146,0.247,9.067532073552146
37023,Burke County,NC,AE,1.209150832791397,1.388338,0.3523,1.1299,1.404024831062,7.77,4.4888,9.395101970789153,0.165,9.560101970789152
37023,Burke County,NC,WEC,1.1423156024508612,2.085015,0.3523,1.1299,2.1085735844849998,7.77,4.4888,8.87579223104319,0.247,9.12279223104319
37025,Cabarrus County,NC,AE,1.2206591074659732,1.529345,0.3941,1.1299,1.5466250691549999,7.77,4.4888,9.484521265010612,0.181,9.66552126501061
37025,Cabarrus County,NC,WEC,1.146896225771525,2.086594,0.3941,1.1299,2.110170425606,7.77,4.4888,8.911383674244748,0.247,9.158383674244748
37027,Caldwell County,NC,AE,1.2041305476000126,1.329421,0.3475,0.9416,1.341938828136,7.77,4.4888,9.356094354852097,0.158,9.514094354852096
37027,Caldwell County,NC,WEC,1.1404048653731433,2.084126,0.3475,0.9416,2.103750130416,7.77,4.4888,8.860945803949324,0.247,9.107945803949324
37029,Camden County,NC,AE,1.2241790275041433,1.561544,0.3303,0.9416,1.5762474983040002,7.77,4.4888,9.511871043707194,0.185,9.696871043707194
37029,Camden County,NC,WEC,1.1529779595768106,2.087781,0.3303,0.9416,2.1074395458960002,7.77,4.4888,8.958638745911818,0.248,9.206638745911818
37031,Carteret County,NC,AE,1.2424229544190568,1.787391,0.265,0.0,1.787391,7.77,4.4888,9.65362635583607,0.212,9.86562635583607
37031,Carteret County,NC,WEC,1.157716839081185,2.090135,0.265,0.0,2.090135,7.77,4.4888,8.995459839660807,0.248,9.243459839660806
37033,Caswell County,NC,AE,1.2151403678834305,1.461061,0.3829,0.0,1.461061,7.77,4.4888,9.441640658454254,0.173,9.614640658454254
37033,Caswell County,NC,WEC,1.1458986330635583,2.085678,0.3829,0.0,2.085678,7.77,4.4888,8.903632378903847,0.247,9.150632378903847
37035,Catawba County,NC,AE,1.2131270269927257,1.439946,0.4022,1.5066,1.461640226436,7.77,4.4888,9.425996999733478,0.171,9.596996999733477
37035,Catawba County,NC,WEC,1.1430298989777747,2.085343,0.4022,1.5066,2.116760777638,7.77,4.4888,8.88134231505731,0.247,9.12834231505731
37037,Chatham County,NC,AE,1.2219322555475671,1.542404,0.3381,0.0,1.542404,7.77,4.4888,9.494413625604595,0.183,9.677413625604595
37037,Chatham County,NC,WEC,1.1487238664784618,2.086824,0.3381,0.0,2.086824,7.77,4.4888,8.925584442537648,0.247,9.172584442537648
37039,Cherokee County,NC,AE,1.2070483700637096,1.374584,0.4791,8.6629,1.4936628373360001,7.77,4.4888,9.378765835395022,0.163,9.541765835395022
37039,Cherokee County,NC,WEC,1.1383102715956102,2.084176,0.4791,8.6629,2.264726082704,7.77,4.4888,8.84467081029789,0.247,9.09167081029789
37041,Chowan County,NC,AE,1.2226068648696276,1.54437,0.341,0.9416,1.55891178792,7.77,4.4888,9.499655340037005,0.183,9.682655340037005
37041,Chowan County,NC,WEC,1.1514035898855766,2.087388,0.341,0.9416,2.107042845408,7.77,4.4888,8.94640589341093,0.248,9.194405893410929
37043,Clay County,NC,AE,1.208914605209272,1.397932,0.4927,9.0395,1.52429806314,7.77,4.4888,9.393266482476044,0.166,9.559266482476044
37043,Clay County,NC,WEC,1.1384391773036053,2.084563,0.4927,9.0395,2.2729970723850004,7.77,4.4888,8.845672407649014,0.247,9.092672407649014
37045,Cleveland County,NC,AE,1.2147159016611304,1.457369,0.4125,2.2599,1.490304082031,7.77,4.4888,9.438342555906983,0.173,9.611342555906983
37045,Cleveland County,NC,WEC,1.1442559510412327,2.08575,0.4125,2.2599,2.13288586425,7.77,4.4888,8.890868739590378,0.247,9.137868739590377
37047,Columbus County,NC,AE,1.2386913979440404,1.739233,0.3715,0.3766,1.745782951478,7.77,4.4888,9.624632162025193,0.206,9.830632162025193
37047,Columbus County,NC,WEC,1.1576001466741548,2.089603,0.3715,0.3766,2.0974724448979996,7.77,4.4888,8.994553139658182,0.248,9.242553139658181
37049,Craven County,NC,AE,1.2327845569541787,1.667121,0.2877,0.0,1.667121,7.77,4.4888,9.578736007533967,0.198,9.776736007533968
37049,Craven County,NC,WEC,1.1552232275918395,2.088896,0.2877,0.0,2.088896,7.77,4.4888,8.976084478388593,0.248,9.224084478388592
37051,Cumberland County,NC,AE,1.2294115950416047,1.629771,0.4126,0.9416,1.6451169237360002,7.77,4.4888,9.552528093473267,0.193,9.745528093473267
37051,Cumberland County,NC,WEC,1.153485954683679,2.088045,0.4126,0.9416,2.1077060317200003,7.77,4.4888,8.962585867892185,0.248,9.210585867892185
37053,Currituck County,NC,AE,1.2267178271708228,1.592688,0.3056,0.9416,1.6076847502080003,7.77,4.4888,9.531597517117293,0.189,9.720597517117293
37053,Currituck County,NC,WEC,1.1540282670642326,2.088267,0.3056,0.9416,2.107930122072,7.77,4.4888,8.966799635089087,0.248,9.214799635089086
37055,Dare County,NC,AE,1.2341616789131973,1.689245,0.2827,0.9416,1.7051509309200004,7.77,4.4888,9.589436245155543,0.2,9.789436245155542
37055,Dare County,NC,WEC,1.1545465193767177,2.088968,0.2827,0.9416,2.108637722688,7.77,4.4888,8.970826455557097,0.248,9.218826455557096
37057,Davidson County,NC,AE,1.2177002030451125,1.494053,0.3872,0.1883,1.4968663017990003,7.77,4.4888,9.461530577660524,0.177,9.638530577660523
37057,Davidson County,NC,WEC,1.145637059772845,2.086089,0.3872,0.1883,2.090017105587,7.77,4.4888,8.901599954435005,0.247,9.148599954435005
37059,Davie County,NC,AE,1.2147335044856933,1.457956,0.4149,0.9416,1.4716841136960002,7.77,4.4888,9.438479329853836,0.173,9.611479329853836
37059,Davie County,NC,WEC,1.1442822699390633,2.085614,0.4149,0.9416,2.105252141424,7.77,4.4888,8.891073237426522,0.247,9.138073237426521
37061,Duplin County,NC,AE,1.2309694366432749,1.646354,0.4015,0.9416,1.6618560692640003,7.77,4.4888,9.564632522718245,0.195,9.759632522718245
37061,Duplin County,NC,WEC,1.1542501165034085,2.088501,0.4015,0.9416,2.108166325416,7.77,4.4888,8.968523405231483,0.248,9.216523405231483
37063,Durham County,NC,AE,1.2196130905693898,1.512476,0.3453,0.0,1.512476,7.77,4.4888,9.476393713724159,0.179,9.655393713724159
37063,Durham County,NC,WEC,1.148681935872986,2.08654,0.3453,0.0,2.08654,7.77,4.4888,8.925258641733102,0.247,9.172258641733102
37065,Edgecombe County,NC,AE,1.2246920341055652,1.571605,0.3585,0.3766,1.57752366443,7.77,4.4888,9.51585710500024,0.186,9.70185710500024
37065,Edgecombe County,NC,WEC,1.1520500167850731,2.087435,0.3585,0.3766,2.09529628021,7.77,4.4888,8.951428630420018,0.248,9.199428630420018
37067,Forsyth County,NC,AE,1.2127424252239687,1.435303,0.3941,0.7533,1.446115137499,7.77,4.4888,9.423008643990237,0.17,9.593008643990236
37067,Forsyth County,NC,WEC,1.143245642344503,2.08516,0.3941,0.7533,2.10086751028,7.77,4.4888,8.883018641016788,0.247,9.130018641016788
37069,Franklin County,NC,AE,1.2206148473627643,1.524873,0.367,0.0,1.524873,7.77,4.4888,9.484177364008678,0.181,9.665177364008677
37069,Franklin County,NC,WEC,1.1490017599082485,2.086721,0.367,0.0,2.086721,7.77,4.4888,8.92774367448709,0.247,9.17474367448709
37071,Gaston County,NC,AE,1.219525863847576,1.51629,0.4122,2.2599,1.55055663771,7.77,4.4888,9.475715962095666,0.18,9.655715962095666
37071,Gaston County,NC,WEC,1.146088650871363,2.086431,0.4122,2.2599,2.133582254169,7.77,4.4888,8.90510881727049,0.247,9.15210881727049
37073,Gates County,NC,AE,1.219884403435422,1.511559,0.2747,0.9416,1.5257918395440002,7.77,4.4888,9.478501814693228,0.179,9.657501814693228
37073,Gates County,NC,WEC,1.1506825728595633,2.086935,0.2747,0.9416,2.10658557996,7.77,4.4888,8.940803591118806,0.247,9.187803591118806
37075,Graham County,NC,AE,1.209894201902443,1.406636,0.4512,7.1563,1.507299092068,7.77,4.4888,9.400877948781982,0.167,9.567877948781982
37075,Graham County,NC,WEC,1.1394423704148688,2.084887,0.4512,7.1563,2.2340877683810003,7.77,4.4888,8.85346721812353,0.247,9.10046721812353
37077,Granville County,NC,AE,1.217065163386764,1.48332,0.3676,0.0,1.48332,7.77,4.4888,9.456596319515155,0.176,9.632596319515155
37077,Granville County,NC,WEC,1.147189223101743,2.086027,0.3676,0.0,2.086027,7.77,4.4888,8.913660263500544,0.247,9.160660263500544
37079,Greene County,NC,AE,1.228785701567787,1.622864,0.3592,3.2015,1.67481999096,7.77,4.4888,9.547664901181705,0.192,9.739664901181705
37079,Greene County,NC,WEC,1.1526496945339748,2.087972,0.3592,3.2015,2.15481842358,7.77,4.4888,8.956088126528984,0.248,9.204088126528983
37081,Guilford County,NC,AE,1.2143769872738115,1.454514,0.3653,0.1883,1.457252849862,7.77,4.4888,9.435709191117514,0.172,9.607709191117515
37081,Guilford County,NC,WEC,1.144202402779997,2.085479,0.3653,0.1883,2.089405956957,7.77,4.4888,8.890452669600577,0.247,9.137452669600577
37083,Halifax County,NC,AE,1.2214009433910924,1.533811,0.3472,0.0,1.533811,7.77,4.4888,9.490285330148787,0.182,9.672285330148787
37083,Halifax County,NC,WEC,1.1498680818073272,2.086838,0.3472,0.0,2.086838,7.77,4.4888,8.934474995642931,0.247,9.181474995642931
37085,Harnett County,NC,AE,1.2261080820049872,1.590278,0.3478,0.0,1.590278,7.77,4.4888,9.52685979717875,0.189,9.71585979717875
37085,Harnett County,NC,WEC,1.1516494068832894,2.087587,0.3478,0.0,2.087587,7.77,4.4888,8.948315891483158,0.248,9.196315891483158
37087,Haywood County,NC,AE,1.191788999888679,1.187463,0.3871,3.5782,1.229952801066,7.77,4.4888,9.260200529135036,0.141,9.401200529135036
37087,Haywood County,NC,WEC,1.1352523175118885,2.082252,0.3871,3.5782,2.156759141064,7.77,4.4888,8.820910507067373,0.247,9.067910507067372
37089,Henderson County,NC,AE,1.1949504660040688,1.2219,0.396,4.8964,1.2817291116,7.77,4.4888,9.284765120851615,0.145,9.429765120851615
37089,Henderson County,NC,WEC,1.1365053351238987,2.082759,0.396,4.8964,2.184739211676,7.77,4.4888,8.830646453912692,0.247,9.077646453912692
37091,Hertford County,NC,AE,1.220958369134713,1.525579,0.2627,0.0,1.525579,7.77,4.4888,9.48684652817672,0.181,9.66784652817672
37091,Hertford County,NC,WEC,1.150811420019161,2.087027,0.2627,0.0,2.087027,7.77,4.4888,8.941804733548882,0.247,9.188804733548881
37093,Hoke County,NC,AE,1.2276379582597816,1.609572,0.3702,1.5066,1.633821811752,7.77,4.4888,9.538746935678503,0.191,9.729746935678504
37093,Hoke County,NC,WEC,1.151761515420973,2.087762,0.3702,1.5066,2.119216222292,7.77,4.4888,8.949186974820961,0.248,9.19718697482096
37095,Hyde County,NC,AE,1.236247082959658,1.710675,0.2516,0.0,1.710675,7.77,4.4888,9.605639834596541,0.203,9.80863983459654
37095,Hyde County,NC,WEC,1.1567032417662826,2.089471,0.2516,0.0,2.089471,7.77,4.4888,8.987584188524016,0.248,9.235584188524015
37097,Iredell County,NC,AE,1.2144322015587923,1.455434,0.4055,1.5066,1.477361568644,7.77,4.4888,9.436138206111815,0.173,9.609138206111815
37097,Iredell County,NC,WEC,1.1436913068735206,2.085568,0.4055,1.5066,2.1169891674879997,7.77,4.4888,8.886481454407255,0.247,9.133481454407255
37099,Jackson County,NC,AE,1.2088603214442233,1.396638,0.4306,4.7081,1.462393113678,7.77,4.4888,9.392844697621614,0.166,9.558844697621614
37099,Jackson County,NC,WEC,1.138432935206336,2.08469,0.4306,4.7081,2.18283928989,7.77,4.4888,8.84562390655323,0.247,9.09262390655323
37101,Johnston County,NC,AE,1.224421446976287,1.567286,0.344,0.0,1.567286,7.77,4.4888,9.51375464300575,0.186,9.69975464300575
37101,Johnston County,NC,WEC,1.1516303380317414,2.087503,0.344,0.0,2.087503,7.77,4.4888,8.94816772650663,0.248,9.19616772650663
37103,Jones County,NC,AE,1.2317401623386746,1.655506,0.3184,0.1883,1.658623317798,7.77,4.4888,9.5706210613715,0.196,9.7666210613715
37103,Jones County,NC,WEC,1.1544473874512593,2.088642,0.3184,0.1883,2.092574912886,7.77,4.4888,8.970056200496284,0.248,9.218056200496283
37105,Lee County,NC,AE,1.224332290744292,1.57118,0.3485,0.0,1.57118,7.77,4.4888,9.513061899083148,0.186,9.699061899083148
37105,Lee County,NC,WEC,1.1499563964725659,2.087165,0.3485,0.0,2.087165,7.77,4.4888,8.935161200591835,0.247,9.182161200591835
37107,Lenoir County,NC,AE,1.2299277779006337,1.635732,0.368,0.1883,1.638812083356,7.77,4.4888,9.556538834287924,0.194,9.750538834287925
37107,Lenoir County,NC,WEC,1.1533600497073206,2.08818,0.368,0.1883,2.09211204294,7.77,4.4888,8.961607586225881,0.248,9.20960758622588
37109,Lincoln County,NC,AE,1.2160269720320038,1.472876,0.4123,1.3183,1.492292924308,7.77,4.4888,9.448529572688669,0.175,9.62352957268867
37109,Lincoln County,NC,WEC,1.1447586080106633,2.085988,0.4123,1.3183,2.113487579804,7.77,4.4888,8.894774384242853,0.247,9.141774384242852
37111,McDowell County,NC,AE,1.2044904847854678,1.336232,0.3679,1.1299,1.351330085368,7.77,4.4888,9.358891066783084,0.158,9.516891066783083
37111,McDowell County,NC,WEC,1.1398710250774762,2.084105,0.3679,1.1299,2.107653302395,7.77,4.4888,8.85679786485199,0.247,9.10379786485199
37113,Macon County,NC,AE,1.206121850381185,1.361515,0.4711,7.3446,1.4615128306899998,7.77,4.4888,9.371566777461807,0.161,9.532566777461806
37113,Macon County,NC,WEC,1.1385111662849046,2.084353,0.4711,7.3446,2.237440390438,7.77,4.4888,8.846231762033709,0.247,9.093231762033708
37115,Madison County,NC,AE,1.193822680194504,1.210822,0.3407,0.565,1.2176631442999999,7.77,4.4888,9.276002225111295,0.144,9.420002225111295
37115,Madison County,NC,WEC,1.1356699327138624,2.082172,0.3407,0.565,2.0939362717999996,7.77,4.4888,8.82415537718671,0.247,9.07115537718671
37117,Martin County,NC,AE,1.2252409845560168,1.57954,0.3581,0.9416,1.59441294864,7.77,4.4888,9.520122450000251,0.187,9.70712245000025
37117,Martin County,NC,WEC,1.151630059237904,2.087525,0.3581,0.9416,2.1071811354,7.77,4.4888,8.948165560278515,0.248,9.196165560278514
37119,Mecklenburg County,NC,AE,1.2200629994338261,1.523193,0.3803,1.5066,1.546141425738,7.77,4.4888,9.479889505600829,0.181,9.660889505600828
37119,Mecklenburg County,NC,WEC,1.1461539490534358,2.086483,0.3803,1.5066,2.117917952878,7.77,4.4888,8.905616184145195,0.247,9.152616184145195
37121,Mitchell County,NC,AE,1.1854645761228784,1.110751,0.3231,0.565,1.11702674315,7.77,4.4888,9.211059756474764,0.132,9.343059756474764
37121,Mitchell County,NC,WEC,1.1343712757934248,2.080715,0.3231,0.565,2.09247103975,7.77,4.4888,8.81406481291491,0.247,9.06106481291491
37123,Montgomery County,NC,AE,1.2221817440277096,1.545929,0.3716,0.1883,1.5488399843070002,7.77,4.4888,9.496352151095303,0.183,9.679352151095303
37123,Montgomery County,NC,WEC,1.1484914902995074,2.0869,0.3716,0.1883,2.0908296327,7.77,4.4888,8.923778879627172,0.247,9.170778879627171
37125,Moore County,NC,AE,1.225697617766639,1.590643,0.3642,0.0,1.590643,7.77,4.4888,9.523670490046785,0.189,9.712670490046785
37125,Moore County,NC,WEC,1.1493925120308222,2.087269,0.3642,0.0,2.087269,7.77,4.4888,8.930779818479488,0.248,9.178779818479487
37127,Nash County,NC,AE,1.222067904264944,1.540496,0.3758,0.0,1.540496,7.77,4.4888,9.495467616138615,0.183,9.678467616138615
37127,Nash County,NC,WEC,1.1504358946345357,2.086974,0.3758,0.0,2.086974,7.77,4.4888,8.938886901310342,0.247,9.185886901310342
37129,New Hanover County,NC,AE,1.2426859056217932,1.784573,0.3139,0.1883,1.787933350959,7.77,4.4888,9.655669486681333,0.212,9.867669486681333
37129,New Hanover County,NC,WEC,1.160292455324128,2.090245,0.3139,0.1883,2.094180931335,7.77,4.4888,9.015472377868475,0.248,9.263472377868474
37131,Northampton County,NC,AE,1.2209674836743714,1.527496,0.2646,0.0,1.527496,7.77,4.4888,9.486917348149865,0.181,9.667917348149864
37131,Northampton County,NC,WEC,1.1501892766311856,2.086858,0.2646,0.0,2.086858,7.77,4.4888,8.936970679424311,0.247,9.183970679424311
37133,Onslow County,NC,AE,1.2363865238075582,1.710254,0.3535,0.1883,1.7134744082820001,7.77,4.4888,9.606723289984727,0.203,9.809723289984726
37133,Onslow County,NC,WEC,1.1568362148513482,2.089382,0.3535,0.1883,2.0933163063060003,7.77,4.4888,8.988617389394975,0.248,9.236617389394974
37135,Orange County,NC,AE,1.217971354445502,1.496623,0.3512,0.0,1.496623,7.77,4.4888,9.46363742404155,0.177,9.64063742404155
37135,Orange County,NC,WEC,1.1464517637084939,2.086046,0.3512,0.0,2.086046,7.77,4.4888,8.907930204014997,0.247,9.154930204014997
37137,Pamlico County,NC,AE,1.2338444382371978,1.679772,0.2518,0.1883,1.6829350106760002,7.77,4.4888,9.586971285103026,0.199,9.785971285103026
37137,Pamlico County,NC,WEC,1.155538079320709,2.08903,0.2518,0.1883,2.0929636434900005,7.77,4.4888,8.978530876321908,0.248,9.226530876321908
37139,Pasquotank County,NC,AE,1.221987431022892,1.53472,0.3404,0.9416,1.5491709235200002,7.77,4.4888,9.494842339047871,0.182,9.676842339047871
37139,Pasquotank County,NC,WEC,1.1520689335369536,2.087475,0.3404,0.9416,2.1071306646,7.77,4.4888,8.95157561358213,0.248,9.199575613582128
37141,Pender County,NC,AE,1.23769033607998,1.726894,0.3802,0.3766,1.7333974828039997,7.77,4.4888,9.616853911341444,0.205,9.821853911341444
37141,Pender County,NC,WEC,1.1573958749727835,2.089469,0.3802,0.3766,2.0973379402539996,7.77,4.4888,8.992965948538528,0.248,9.240965948538527
37143,Perquimans County,NC,AE,1.222908236906847,1.546805,0.3485,0.9416,1.5613697158800002,7.77,4.4888,9.5019970007662,0.183,9.6849970007662
37143,Perquimans County,NC,WEC,1.1520877490688481,2.087536,0.3485,0.9416,2.1071922389760003,7.77,4.4888,8.95172181026495,0.248,9.199721810264949
37145,Person County,NC,AE,1.2156181397773036,1.467381,0.3878,0.0,1.467381,7.77,4.4888,9.445352946069649,0.174,9.619352946069649
37145,Person County,NC,WEC,1.145773121673338,2.085735,0.3878,0.0,2.085735,7.77,4.4888,8.902657155401835,0.247,9.149657155401835
37147,Pitt County,NC,AE,1.2265833830029267,1.593125,0.3608,1.1299,1.6111257193749997,7.77,4.4888,9.53055288593274,0.189,9.71955288593274
37147,Pitt County,NC,WEC,1.152845315961287,2.087904,0.3608,1.1299,2.111495227296,7.77,4.4888,8.9576081050192,0.248,9.205608105019198
37149,Polk County,NC,AE,1.2133718730766614,1.445364,0.3968,5.2731,1.5215794890840002,7.77,4.4888,9.427899453805658,0.171,9.598899453805657
37149,Polk County,NC,WEC,1.14251133936733,2.085354,0.3968,5.2731,2.195316801774,7.77,4.4888,8.877313106884154,0.247,9.124313106884154
37151,Randolph County,NC,AE,1.2182770552352027,1.498941,0.3358,0.1883,1.5017635059030001,7.77,4.4888,9.466012719177524,0.178,9.644012719177525
37151,Randolph County,NC,WEC,1.1467019749087903,2.086271,0.3358,0.1883,2.090199448293,7.77,4.4888,8.9098743450413,0.247,9.1568743450413
37153,Richmond County,NC,AE,1.2275481058553186,1.609232,0.3812,0.1883,1.612262183856,7.77,4.4888,9.538048782495824,0.191,9.729048782495825
37153,Richmond County,NC,WEC,1.1515665307500538,2.087728,0.3812,0.1883,2.091659191824,7.77,4.4888,8.947671943927917,0.248,9.195671943927916
37155,Robeson County,NC,AE,1.2335770080125974,1.681084,0.4294,0.1883,1.6842494811720001,7.77,4.4888,9.58489335225788,0.199,9.78389335225788
37155,Robeson County,NC,WEC,1.1544042760234503,2.08862,0.4294,0.1883,2.09255287146,7.77,4.4888,8.969721224702209,0.248,9.217721224702208
37157,Rockingham County,NC,AE,1.2129139569545786,1.434832,0.3763,0.565,1.4429388008,7.77,4.4888,9.424341445537076,0.17,9.594341445537076
37157,Rockingham County,NC,WEC,1.1445276897589463,2.085256,0.3763,0.565,2.0970376964,7.77,4.4888,8.892980149427013,0.247,9.139980149427013
37159,Rowan County,NC,AE,1.2177755814637885,1.495685,0.4338,0.1883,1.498501374855,7.77,4.4888,9.462116267973636,0.177,9.639116267973636
37159,Rowan County,NC,WEC,1.145233679282722,2.086065,0.4338,0.1883,2.0899930603950003,7.77,4.4888,8.89846568802675,0.247,9.14546568802675
37161,Rutherford County,NC,AE,1.2145312956287555,1.456236,0.3787,3.5782,1.508343036552,7.77,4.4888,9.43690816703543,0.173,9.60990816703543
37161,Rutherford County,NC,WEC,1.1438536162364845,2.085681,0.3787,3.5782,2.160310837542,7.77,4.4888,8.887742598157484,0.247,9.134742598157484
37163,Sampson County,NC,AE,1.2306044022744218,1.642537,0.4207,0.3766,1.6487227943419998,7.77,4.4888,9.561796205672257,0.195,9.756796205672257
37163,Sampson County,NC,WEC,1.1539558042127667,2.088394,0.4207,0.3766,2.096258891804,7.77,4.4888,8.966236598733197,0.248,9.214236598733196
37165,Scotland County,NC,AE,1.2289993290259802,1.625188,0.3687,1.5066,1.6496730824080001,7.77,4.4888,9.549324786531866,0.193,9.742324786531865
37165,Scotland County,NC,WEC,1.152666615966994,2.088001,0.3687,1.5066,2.119458823066,7.77,4.4888,8.956219606063543,0.248,9.204219606063543
37167,Stanly County,NC,AE,1.2223097533833613,1.547136,0.4275,0.1883,1.5500492570880002,7.77,4.4888,9.497346783788718,0.183,9.680346783788718
37167,Stanly County,NC,WEC,1.1484734492104838,2.087002,0.4275,0.1883,2.0909318247660003,7.77,4.4888,8.923638700365458,0.247,9.170638700365458
37169,Stokes County,NC,AE,1.1971855269232843,1.251128,0.3868,0.7533,1.2605527472240001,7.77,4.4888,9.302131544193918,0.148,9.450131544193917
37169,Stokes County,NC,WEC,1.1370048465174913,2.082374,0.3868,0.7533,2.098060523342,7.77,4.4888,8.834527657440907,0.247,9.081527657440907
37171,Surry County,NC,AE,1.2061660866060357,1.354174,0.3407,0.7533,1.364374992742,7.77,4.4888,9.371910492928897,0.161,9.532910492928897
37171,Surry County,NC,WEC,1.1412959795153288,2.084209,0.3407,0.7533,2.099909346397,7.77,4.4888,8.867869760834104,0.247,9.114869760834104
37173,Swain County,NC,AE,1.1873939383093248,1.136726,0.4103,4.5198,1.188103741748,7.77,4.4888,9.226050900663454,0.135,9.361050900663454
37173,Swain County,NC,WEC,1.1342779445519557,2.081086,0.4103,4.5198,2.1751469250280002,7.77,4.4888,8.813339629168695,0.247,9.060339629168695
37175,Transylvania County,NC,AE,1.195314475019578,1.233855,0.4035,5.4614,1.3012407569699997,7.77,4.4888,9.287593470902122,0.146,9.433593470902123
37175,Transylvania County,NC,WEC,1.1354746626990981,2.082459,0.4035,5.4614,2.196190415826,7.77,4.4888,8.822638129171992,0.247,9.069638129171992
37177,Tyrrell County,NC,AE,1.2259730897607732,1.581832,0.2922,1.1299,1.599705119768,7.77,4.4888,9.525810907441208,0.188,9.713810907441209
37177,Tyrrell County,NC,WEC,1.1537276161842456,2.08821,0.2922,1.1299,2.11180468479,7.77,4.4888,8.964463577751587,0.248,9.212463577751587
37179,Union County,NC,AE,1.2224056959058225,1.549049,0.455,1.1299,1.5665517046509998,7.77,4.4888,9.49809225718824,0.184,9.68209225718824
37179,Union County,NC,WEC,1.1481978229235283,2.086984,0.455,1.1299,2.110564832216,7.77,4.4888,8.921497084115815,0.247,9.168497084115815
37181,Vance County,NC,AE,1.2179182375465076,1.494382,0.3665,0.0,1.494382,7.77,4.4888,9.463224705736364,0.177,9.640224705736363
37181,Vance County,NC,WEC,1.1470445092328057,2.086202,0.3665,0.0,2.086202,7.77,4.4888,8.912535836738899,0.247,9.159535836738899
37183,Wake County,NC,AE,1.2223060510292032,1.546443,0.3203,0.0,1.546443,7.77,4.4888,9.497318016496909,0.183,9.680318016496908
37183,Wake County,NC,WEC,1.1492493545630442,2.086921,0.3203,0.0,2.086921,7.77,4.4888,8.929667484954853,0.247,9.176667484954853
37185,Warren County,NC,AE,1.2181472891107128,1.49602,0.3805,0.0,1.49602,7.77,4.4888,9.465004436390238,0.177,9.642004436390238
37185,Warren County,NC,WEC,1.147766653642105,2.086294,0.3805,0.0,2.086294,7.77,4.4888,8.918146898799154,0.247,9.165146898799154
37187,Washington County,NC,AE,1.227702213589728,1.605711,0.3048,1.1299,1.6238539285890001,7.77,4.4888,9.539246199592187,0.19,9.729246199592186
37187,Washington County,NC,WEC,1.1533681871888142,2.088317,0.3048,1.1299,2.111912893783,7.77,4.4888,8.961670814457086,0.248,9.209670814457086
37189,Watauga County,NC,AE,1.1691050571250685,0.907272,0.3337,0.565,0.9123980867999999,7.77,4.4888,9.083946293861782,0.108,9.191946293861783
37189,Watauga County,NC,WEC,1.13376846719222,2.077984,0.3337,0.565,2.0897246095999997,7.77,4.4888,8.809380990083548,0.246,9.055380990083549
