time,T_oa,RH_oa,P_hPa,PUE_AE,PUE_WEC,Zone
2025-03-19 16:00:00,19.9,54.2,1002.88,1.224664371613935,1.2397768624489802,3A
2025-03-19 17:00:00,20.74,52.0,1002.32,1.224857508900855,1.2398239595607,3A
2025-03-19 18:00:00,21.28,49.8,1001.66,1.2249987583233335,1.2398681793454709,3A
2025-03-19 19:00:00,21.66,48.2,1000.88,1.225116174297299,1.2399139943381472,3A
2025-03-19 20:00:00,21.72,47.6,1000.12,1.2251709194824025,1.239950862375567,3A
2025-03-19 21:00:00,21.26,48.8,999.68,1.2251071947912555,1.2399597239194013,3A
2025-03-19 22:00:00,20.54,52.4,999.68,1.2249682739289471,1.2399415197233692,3A
2025-03-19 23:00:00,18.64,59.6,999.9799999999999,1.22458478698849,1.2398795304593284,3A
2025-03-20 00:00:00,16.76,67.8,1000.46,1.2241953287032916,1.2398097310803025,3A
2025-03-20 01:00:00,16.82,60.2,1001.12,1.2241700405081746,1.239780645166617,3A
2025-03-20 02:00:00,16.0,62.8,1001.68,1.2239809073897967,1.2397340205109946,3A
2025-03-20 03:00:00,15.18,54.2,1002.38,1.2237842354839896,1.2396809821288417,3A
2025-03-20 04:00:00,13.68,46.4,1003.48,1.2234966030595291,1.23959246016884,3A
2025-03-20 05:00:00,12.16,40.8,1004.1,1.2234625221795872,1.2395256715746026,3A
2025-03-20 06:00:00,11.02,43.0,1004.24,1.2234548323210446,1.2394905478428855,3A
2025-03-20 07:00:00,10.0,46.2,1004.32,1.2234504390787297,1.2394612057742829,3A
2025-03-20 08:00:00,8.94,48.6,1004.4,1.2234460465362547,1.2394308617882541,3A
2025-03-20 09:00:00,7.92,50.4,1004.52,1.223439459034375,1.2393996970880887,3A
2025-03-20 10:00:00,7.279999999999999,51.0,1004.96,1.2234153183203942,1.239363457574332,3A
2025-03-20 11:00:00,6.859999999999999,51.4,1005.62,1.2233791468589952,1.2393227302652878,3A
2025-03-20 12:00:00,6.779999999999999,54.0,1006.14,1.2233506815551114,1.2392969828704739,3A
2025-03-20 13:00:00,8.34,54.0,1006.48,1.2233320855288554,1.2393206519549764,3A
2025-03-20 14:00:00,9.379999999999999,53.8,1007.14,1.2232960232024959,1.2393166548015158,3A
2025-03-20 15:00:00,10.48,51.0,1007.78,1.2232610987833408,1.2393150790094913,3A
2025-03-20 16:00:00,11.7,47.6,1008.12,1.2232425632217372,1.239330179029762,3A
2025-03-20 17:00:00,12.78,44.8,1008.0,1.2232491037568467,1.2393627286463986,3A
2025-03-20 18:00:00,14.1,39.6,1007.3,1.2233064365422803,1.2394277961204585,3A
2025-03-20 19:00:00,14.78,37.2,1006.48,1.2234815663348344,1.239482378283976,3A
2025-03-20 20:00:00,15.24,36.4,1005.66,1.2236147860931545,1.2395315201411097,3A
2025-03-20 21:00:00,15.34,35.0,1005.12,1.2236636929476157,1.2395588226866716,3A
2025-03-20 22:00:00,14.92,35.6,1005.04,1.2235874946790752,1.239551934947823,3A
2025-03-20 23:00:00,13.58,41.8,1005.32,1.223395582544714,1.2395053888903806,3A
2025-03-21 00:00:00,12.28,46.6,1005.72,1.2233736704760498,1.2394543775634734,3A
2025-03-21 01:00:00,10.74,55.2,1005.98,1.223359436975816,1.2394037798950543,3A
2025-03-21 02:00:00,9.72,58.0,1006.18,1.2233484931350174,1.2393690115886455,3A
2025-03-21 03:00:00,8.92,59.8,1006.42,1.2233353662675466,1.2393379563167286,3A
2025-03-21 04:00:00,8.16,61.8,1006.88,1.2233102239297664,1.2392978879311658,3A
2025-03-21 05:00:00,7.140000000000001,62.8,1007.18,1.2232938391259693,1.2392586174118414,3A
2025-03-21 06:00:00,6.5,62.4,1007.22,1.2232916552229165,1.239240735565887,3A
2025-03-21 07:00:00,5.859999999999999,64.2,1007.34,1.2232851045543929,1.2392192154695723,3A
2025-03-21 08:00:00,5.28,63.4,1007.18,1.2232938391259693,1.239211940097345,3A
2025-03-21 09:00:00,4.68,63.8,1007.02,1.2233025764731242,1.2392041604268755,3A
2025-03-21 10:00:00,4.12,65.4,1007.1,1.2232982074525167,1.2391864668725947,3A
2025-03-21 11:00:00,3.64,66.0,1007.68,1.2232665527995443,1.2391480693269146,3A
2025-03-21 12:00:00,3.36,66.2,1008.2,1.223238203729976,1.2391174506370717,3A
2025-03-21 13:00:00,3.92,65.4,1008.48,1.2232229509555832,1.239118790724478,3A
2025-03-21 14:00:00,7.44,57.0,1009.16,1.22318594374146,1.2391761416866034,3A
2025-03-21 15:00:00,10.56,44.4,1009.42,1.2231718071009992,1.2392424728451266,3A
2025-03-21 16:00:00,12.74,36.6,1009.2,1.2231837683995879,1.2393070660864596,3A
2025-03-21 17:00:00,14.46,33.2,1008.86,1.2232902116838873,1.239365631850609,3A
2025-03-21 18:00:00,15.8,31.8,1008.22,1.2235814743419187,1.2394284074880921,3A
2025-03-21 19:00:00,16.84,31.0,1007.22,1.2238355188024226,1.239500210976932,3A
2025-03-21 20:00:00,17.48,30.0,1006.22,1.2240133915799203,1.2395621094758482,3A
2025-03-21 21:00:00,17.8,29.8,1005.56,1.2241113393117315,1.23960045602433,3A
2025-03-21 22:00:00,17.48,31.4,1005.14,1.2240732521258542,1.2396117170953866,3A
2025-03-21 23:00:00,16.22,38.6,1005.08,1.2238347761415274,1.2395827900172887,3A
2025-03-22 00:00:00,13.82,45.8,1005.26,1.2233988708590353,1.2395141755375392,3A
2025-03-22 01:00:00,12.92,44.0,1004.84,1.2234219000548017,1.2395108147204401,3A
2025-03-22 02:00:00,11.88,47.0,1005.38,1.223392294622879,1.2394598985120175,3A
2025-03-22 03:00:00,11.32,49.0,1005.8,1.2233692901537452,1.2394265893333822,3A
2025-03-22 04:00:00,10.82,52.6,1006.18,1.2233484931350174,1.2393966438873705,3A
2025-03-22 05:00:00,10.42,56.2,1006.3,1.2233419289186007,1.2393811111046444,3A
2025-03-22 06:00:00,10.04,59.0,1006.46,1.2233331790649566,1.2393642571927608,3A
2025-03-22 07:00:00,9.7,61.6,1006.5,1.223330992036213,1.2393538920422196,3A
2025-03-22 08:00:00,9.3,65.4,1006.34,1.2233397411943479,1.2393511529396541,3A
2025-03-22 09:00:00,8.94,69.4,1005.92,1.2233627209766516,1.2393612961171157,3A
2025-03-22 10:00:00,8.66,73.0,1005.84,1.2233671002538864,1.2393579161728905,3A
2025-03-22 11:00:00,8.4,76.6,1006.1,1.2233528701492173,1.239339505971607,3A
2025-03-22 12:00:00,8.4,79.2,1006.56,1.2233277118190138,1.2393185083384672,3A
2025-03-22 13:00:00,9.86,75.8,1007.0,1.2233036688367422,1.2393350873280229,3A
2025-03-22 14:00:00,12.72,69.0,1007.56,1.2232730990480454,1.2393812983943422,3A
2025-03-22 15:00:00,15.44,62.0,1007.62,1.223545478073293,1.2394467894568983,3A
2025-03-22 16:00:00,17.82,54.8,1007.58,1.2240032813416946,1.239508320923975,3A
2025-03-22 17:00:00,19.68,47.6,1007.04,1.2243894057340643,1.2395797328968339,3A
2025-03-22 18:00:00,21.1,43.0,1006.26,1.2247050729179652,1.2396512023551052,3A
2025-03-22 19:00:00,21.96,39.8,1005.2,1.2249295728567373,1.2397216068541017,3A
2025-03-22 20:00:00,22.42,37.4,1004.32,1.2250675356552212,1.2397737773594286,3A
2025-03-22 21:00:00,22.66,35.8,1003.6,1.2251543862653962,1.2398130960716391,3A
2025-03-22 22:00:00,22.5,36.8,1003.22,1.225145158435915,1.2398266479761368,3A
2025-03-22 23:00:00,21.42,40.0,1003.16,1.2249408998669522,1.2398022136494795,3A
2025-03-23 00:00:00,18.64,47.4,1003.3,1.2243985429677198,1.239725702918314,3A
2025-03-23 01:00:00,17.86,45.8,1003.12,1.2242586274280416,1.2397143632770178,3A
2025-03-23 02:00:00,16.38,52.4,1003.54,1.223950747397273,1.2396577011402505,3A
2025-03-23 03:00:00,15.42,57.0,1004.04,1.2237386115430664,1.2396104950245848,3A
2025-03-23 04:00:00,14.64,59.4,1004.34,1.2235722531339877,1.2395770599924065,3A
2025-03-23 05:00:00,13.62,66.4,1004.48,1.2234416546934517,1.239544957024765,3A
2025-03-23 06:00:00,12.98,72.8,1004.6,1.2234350682407669,1.23952334189397,3A
2025-03-23 07:00:00,12.64,76.4,1004.72,1.2234284833614049,1.2395092789588962,3A
2025-03-23 08:00:00,12.52,78.8,1004.7,1.223429580732064,1.2395071780960911,3A
2025-03-23 09:00:00,12.22,82.6,1004.58,1.2234361658736073,1.2395051384805,3A
2025-03-23 10:00:00,12.06,86.6,1004.62,1.22343397065163,1.2394992769939692,3A
2025-03-23 11:00:00,12.06,88.6,1004.8,1.2234240943156198,1.2394910175155285,3A
2025-03-23 12:00:00,12.4,88.8,1004.88,1.223419705968672,1.2394958995275882,3A
2025-03-23 13:00:00,14.1,85.2,1005.16,1.2234235416280717,1.2395258047890225,3A
2025-03-23 14:00:00,16.1,77.6,1005.32,1.2237984952381131,1.2395687461272935,3A
2025-03-23 15:00:00,18.08,71.2,1005.46,1.2241706041447014,1.2396120903871786,3A
2025-03-23 16:00:00,19.8,66.0,1005.52,1.2244972094782318,1.2396525676945287,3A
2025-03-23 17:00:00,21.2,61.0,1005.22,1.2247826156596031,1.2397015754552414,3A
2025-03-23 18:00:00,21.5,59.2,1004.6,1.2248750734629166,1.2397377032183698,3A
2025-03-23 19:00:00,21.82,58.8,1004.04,1.2249681013609353,1.2397716074255025,3A
2025-03-23 20:00:00,21.92,58.8,1003.3,1.2250291212497149,1.2398083339246893,3A
2025-03-23 21:00:00,21.38,62.8,1002.8,1.2249535391004822,1.2398178661070745,3A
2025-03-23 22:00:00,20.88,63.6,1002.44,1.2248776767842764,1.2398219313703636,3A
2025-03-23 23:00:00,18.94,71.4,1002.84,1.22448197556733,1.2397545167696389,3A
2025-03-24 00:00:00,17.1,77.2,1003.28,1.2241035911340137,1.2396878295036509,3A
2025-03-24 01:00:00,16.36,85.4,1002.96,1.2239790820824903,1.2396839514366562,3A
2025-03-24 02:00:00,16.34,77.2,1003.32,1.2239552597696182,1.2396668380122546,3A
2025-03-24 03:00:00,16.36,76.0,1003.48,1.2239502304390435,1.2396599636365608,3A
2025-03-24 04:00:00,16.18,78.0,1003.6,1.223908982051873,1.2396498982476005,3A
2025-03-24 05:00:00,15.5,83.0,1003.82,1.2237661331619545,1.2396226385192903,3A
2025-03-24 06:00:00,15.76,83.4,1003.4,1.2238393290171552,1.239648538527483,3A
2025-03-24 07:00:00,15.7,83.8,1003.14,1.2238421866978544,1.2396590155302667,3A
2025-03-24 08:00:00,15.2,85.2,1002.9,1.223759314705303,1.2396574860441845,3A
2025-03-24 09:00:00,14.72,84.4,1002.76,1.2236747279076061,1.2396518463859554,3A
2025-03-24 10:00:00,14.56,83.8,1003.38,1.2236097550430147,1.2396192320755872,3A
2025-03-24 11:00:00,14.38,83.6,1003.92,1.2235454219758897,1.2395898355696626,3A
2025-03-24 12:00:00,14.24,84.0,1004.42,1.223491036935005,1.2395633158135708,3A
2025-03-24 13:00:00,13.98,85.2,1004.26,1.2234537339448468,1.2395641279652112,3A
2025-03-24 14:00:00,15.34,81.6,1004.8,1.2236813240382671,1.2395735251674957,3A
2025-03-24 15:00:00,16.78,74.6,1005.48,1.2239201104103126,1.2395784919561306,3A
2025-03-24 16:00:00,18.28,65.6,1005.46,1.2242089714391715,1.239617118039168,3A
2025-03-24 17:00:00,19.78,56.0,1005.18,1.224512379567181,1.2396677119786703,3A
2025-03-24 18:00:00,20.8,49.8,1004.52,1.2247451677475203,1.2397237808606594,3A
2025-03-24 19:00:00,21.88,45.0,1003.72,1.2249976974281136,1.239787904475217,3A
2025-03-24 20:00:00,21.64,48.0,1003.18,1.2249820706251975,1.2398068313947008,3A
2025-03-24 21:00:00,21.52,49.4,1002.92,1.2249736858414313,1.2398158396165204,3A
2025-03-24 22:00:00,21.64,48.2,1002.92,1.2249967645196296,1.2398188638475474,3A
2025-03-24 23:00:00,21.0,51.4,1003.18,1.2248590162424613,1.239790706342864,3A
2025-03-25 00:00:00,18.78,61.4,1003.38,1.224420983147866,1.239725535442858,3A
2025-03-25 01:00:00,16.52,60.4,1003.52,1.2239787654930863,1.2396621493480027,3A
2025-03-25 02:00:00,15.74,62.2,1004.06,1.2237989805618221,1.23961762987261,3A
2025-03-25 03:00:00,15.02,65.2,1004.52,1.2236353153413468,1.23957834575154,3A
